,name,market,funding_total_usd,status,funding_rounds,State_code,City,founded_at,company_name,acquired_at,price_amount
20205,Struq,Retail,8500000,acquired,1,NY,New York,2008-04-01,Struq,2014-10-01,
20206,Strut,Online_Tech,1500000,operating,1,CA,San Francisco,2013-10-01,,,
20207,Struts & Springs,Online_Tech,0,operating,1,WA,Seattle,2012-12-01,,,
20208,StubHub,Federal_Contracting,0,acquired,1,CA,San Francisco,2000-01-01,StubHub,2007-01-10,310000000.0
20209,Stublisher,Online_Tech,0,operating,1,OR,Portland,2012-01-01,,,
20210,Student Designed,Online_Tech,0,operating,1,OH,Cincinnati,2011-12-01,,,
20211,Student Film Channel,Online_Tech,25000,operating,1,IL,Chicago,2013-08-01,,,
20212,Student Loan Hero,Education,65000,operating,2,NY,New York,2012-04-01,,,
20213,Students Refund,Online_Tech,40000,operating,1,CA,Los Angeles,2014-04-01,,,
20214,Studer Group,Medical,0,operating,1,FL,Gulf Breeze,,,,
20215,Studio Bloomed,Renting,0,operating,1,IL,Chicago,2012-06-01,,,
20216,Studio Publishing,Art,650000,operating,1,DC,Washington,2011-05-01,,,
20217,Studio SBV,Online_Tech,3000000,operating,1,NY,New York,2012-01-01,,,
20218,Studio Systems,Online_Tech,97500000,operating,5,CA,Los Angeles,,,,
20219,Axial,Online_Tech,19500000,operating,3,NY,New York,2009-01-01,,,
20220,StudioNow,Art,20290000,operating,4,TN,Nashville,2007-01-01,,,
20221,Study Edge,Education,0,operating,1,FL,Gainesville,,,,
20222,StudyBlue,Online_Tech,20153939,operating,6,CA,San Francisco,2009-01-01,,,
20223,StudyCloud,Online_Tech,110000,operating,1,IL,Chicago,2010-07-01,,,
20224,Axial Biotech,Medical,19400000,closed,2,UT,Salt Lake City,2002-01-01,,,
20225,StudyEgg,Education,0,operating,1,RI,Providence,2010-12-01,,,
20226,Studyplaces,Education,3000000,acquired,1,CA,Lucerne Valley,2007-05-25,Studyplaces,2010-02-01,
20227,StudySoup,Education,100000,operating,1,CA,San Francisco,2012-03-20,,,
20228,StuffBuff,Online_Tech,250000,operating,1,NY,New York,2009-07-30,,,
20229,Axial Exchange,Online_Tech,9412407,operating,5,NC,Raleigh,2009-01-01,,,
20230,Stukent,Online_Tech,275000,operating,1,ID,Hagerman,,,,
20231,StumbleUpon,Online_Tech,18500000,acquired,4,NY,New York,2002-02-01,StumbleUpon,2007-05-30,
20232,Stumpwise,Online_Tech,0,closed,1,CA,San Francisco,2010-01-01,,,
20233,Stunable,Corporate_Services,250000,operating,1,NY,New York,2011-04-01,,,
20234,Stupil,Online_Tech,40000,operating,1,MD,Gaithersburg,2012-07-01,,,
20235,STWA,Online_Tech,1588125,operating,1,CA,Santa Barbara,1998-01-01,,,
20236,Axial Healthcare,Medical,1800000,operating,2,TN,Nashville,2012-01-01,,,
20237,STX Healthcare Management Services,Medical,35715237,operating,2,TX,Bellaire,2009-01-01,,,
20238,Styky,Online_Tech,100000,operating,1,PA,Philadelphia,2003-12-01,,,
20239,"Style Blox, Inc.",Online_Tech,0,operating,1,FL,Miami Beach,2012-09-01,,,
20240,Style for Hire,Art,1075000,operating,2,NY,Brooklyn,2008-01-01,,,
20241,StyleCaster,Online_Tech,5000000,acquired,2,NY,New York,2008-04-10,StyleCaster,2014-08-12,
20242,StyleChat by ProSent Mobile,Online_Tech,0,operating,1,CA,Fremont,,,,
20243,120 Sports,Fitness,0,operating,1,IL,Chicago,2013-01-01,,,
20244,AxialMED,Medical,17408,operating,1,CA,El Cajon,2011-01-01,,,
20245,StyleFactory,Online_Tech,500000,operating,1,NY,New York,2010-01-01,,,
20246,StyleFeeder,Online_Tech,3500000,acquired,3,MA,Cambridge,2006-05-03,StyleFeeder,2010-01-19,
20247,Stylefie,Corporate_Services,170000,operating,2,FL,St. Petersburg,2013-05-01,,,
20248,StyleHaul,Art,16900000,operating,3,CA,Los Angeles,2011-01-01,,,
20249,Stylehive,Art,2620000,acquired,1,CA,San Francisco,,Stylehive,2010-02-01,
20250,StyleHop,Online_Tech,570000,operating,1,NJ,Maplewood,2009-01-01,,,
20251,StylePuzzle,Art,0,operating,1,CA,Sunnyvale,2014-06-01,,,
20252,StyleQ,Online_Tech,210000,closed,1,CA,Los Angeles,,,,
20253,StyleSaint,Fitness,5800000,operating,2,CA,Los Angeles,2013-08-15,,,
20254,StyleSeat,Retail,14900000,operating,3,CA,San Francisco,2011-05-23,,,
20255,StyleSeek,Art,1750000,operating,2,IL,Chicago,2011-04-01,,,
20256,Stylesight,Art,26000006,acquired,3,NY,New York,2004-01-01,Stylesight,2013-11-21,
20257,StyleTech,Online_Tech,0,operating,1,CA,San Francisco,,,,
20258,StyleTrek,Art,1500000,closed,1,NY,New York,2010-02-01,,,
20259,StyleUp,Art,0,operating,1,NY,New York,,,,
20260,StyleZen,Art,20000,closed,1,OH,Cincinnati,2011-09-01,,,
20261,Stylitics,Art,3224792,operating,3,NY,New York,2011-01-01,,,
20262,Axikin Pharmaceuticals,Medical,12000000,operating,4,CA,San Diego,,,,
20263,Stylr,Online_Tech,0,acquired,1,NY,New York,2013-01-01,Stylr,2014-06-16,
20264,StyroPower,Online_Tech,0,operating,1,TN,Knoxville,2012-03-15,,,
20265,Suagi.com,Online_Tech,120000,operating,1,TX,Houston,2011-01-19,,,
20266,SUB ONE TECHNOLOGY,Online_Tech,9325814,operating,2,CA,Pleasanton,2004-01-01,,,
20267,Subblime,Other,700000,operating,2,CA,Santa Monica,2012-10-01,,,
20268,Subimage,Online_Tech,585000,operating,2,CA,San Jose,1998-08-01,,,
20269,Subject Company,Online_Tech,2332925,operating,2,CA,Palo Alto,2010-01-01,,,
20270,Submitnet,Online_Tech,1504662,operating,1,OR,Portland,,,,
20271,Submittable,Online_Tech,850000,operating,2,NY,New York,2010-01-01,,,
20272,Axilogix Education,Online_Tech,47628901,operating,1,NJ,Egg Harbor Township,2009-01-01,,,
20273,Subtext,Education,3000000,acquired,1,CA,Mountain View,,Subtext,2013-01-01,
20274,Subtextual,Online_Tech,500000,closed,1,CA,Los Angeles,2009-09-01,,,
20275,SubtleData,Online_Tech,500000,closed,1,TX,Austin,2011-07-01,,,
20276,Suburban Ostomy Supply Company,Online_Tech,0,,1,MA,Holliston,1975-01-01,,,
20277,Success Academy Charter Schools,Education,5000000,operating,1,NY,New York,2006-01-01,,,
20278,SuccessTSM,Online_Tech,175000,operating,1,PA,East Stroudsburg,2010-01-01,,,
20279,SuddenValues,Online_Tech,1200000,operating,1,WA,Wenatchee,1998-03-01,,,
20280,SueEasy,Online_Tech,135000,operating,3,CA,Mountain View,2007-04-28,,,
20281,SugarCRM,Online_Tech,100520000,operating,6,CA,Cupertino,2004-04-01,,,
20282,sugarhigh,Other,0,operating,2,CT,Berlin,2010-01-01,,,
20283,SugarSync,Online_Tech,61000000,operating,7,CA,San Mateo,2004-01-01,,,
20284,Axiom,Corporate_Services,28000000,operating,1,NY,New York,2000-01-01,,,
20285,SuiteLinq,Online_Tech,2331522,operating,1,PA,Exton,2002-01-01,,,
20286,Suitest IP Group,Online_Tech,200000,operating,1,CA,Oak Park,2012-01-01,,,
20287,Suitey,Renting,40000,operating,2,NY,New York,2011-06-01,,,
20288,Suja Juice,Service,0,operating,1,CA,San Diego,2012-05-01,,,
20289,Sulfagenix,Online_Tech,1300000,operating,1,OH,Chesterland,,,,
20290,Sulia,Online_Tech,11000000,operating,4,NY,New York,2009-05-01,,,
20291,Axiom Education,Online_Tech,300000,operating,1,CT,Shelton,,,,
20292,SumAll,Online_Tech,13500000,operating,4,NY,New York,2011-05-06,,,
20293,Summay,Online_Tech,200000,operating,1,VA,Herndon,2013-01-01,,,
20294,Summit Broadband,Online_Tech,17009150,operating,4,FL,Orlando,2009-01-01,,,
20295,Axiom Microdevices,Manufacturing,29449981,acquired,2,CA,Irvine,2002-01-01,Axiom Microdevices,2009-06-01,
20296,Summit Care,Medical,0,operating,1,NJ,Jersey City,2012-06-30,,,
20297,Summit Microelectronics,Manufacturing,16512391,acquired,3,CA,Sunnyvale,1997-01-01,Summit Microelectronics,2014-06-18,
20298,Summit Wine Tastings,Corporate_Services,45000,operating,1,IL,Chicago,2013-08-13,,,
20299,SummitIG,Online_Tech,0,operating,1,VA,Dulles,2013-01-01,,,
20300,Summitour,Online_Tech,0,operating,1,FL,Hollywood,2010-10-12,,,
20301,Summize,Online_Tech,750000,acquired,1,VA,Sterling,2006-11-01,Summize,2008-07-15,15000000.0
20302,Summon,Online_Tech,0,operating,2,CA,San Francisco,2012-07-01,,,
20303,Sumo Logic,Online_Tech,75000000,operating,3,CA,Redwood City,2010-01-01,,,
20304,SumoSkinny,Education,75000,operating,1,MA,Boston,2010-01-01,,,
20305,Sumpto,Corporate_Services,425000,operating,2,NY,New York,2012-07-30,,,
20306,SumRidge Partners,Online_Tech,3609590,operating,1,NJ,Jersey City,,,,
20307,SumZero,Online_Tech,1000000,operating,1,NY,New York,2008-01-01,,,
20308,AxioMed Spine,Medical,41123143,operating,7,OH,Cleveland,2001-01-01,,,
20309,Sun & Skin Care Research,Manufacturing,0,closed,1,FL,Cocoa,1989-01-01,,,
20310,SUN Behavioral HoldCo,Online_Tech,4000001,operating,1,NJ,Red Bank,2013-01-01,,,
20311,Sun BioPharma,Medical,4548898,operating,3,FL,Ponte Vedra Beach,2011-01-01,,,
20312,Sun Catalytix,Online_Tech,18500000,acquired,4,MA,Cambridge,2008-01-01,Sun Catalytix,2014-08-25,
20313,Sun Diagnostics,Medical,50000,operating,1,ME,New Gloucester,,,,
20314,Sun LifeLight,Medical,100000,operating,1,MA,Beverly,2013-07-25,,,
20315,Sun National Bank,Banking,20000000,operating,1,NJ,Vineland,1985-01-01,,,
20316,AxioMx,Medical,4000000,operating,2,CT,Branford,2012-01-01,,,
20317,Sun-Lite Metals,Manufacturing,1000000,operating,1,CA,Los Angeles,1994-06-01,,,
20318,Sunbeam,Medical,9329636,operating,1,FL,Fort Lauderdale,2007-01-01,,,
20319,Suncore,Online_Tech,2900000,operating,3,CA,Irvine,2007-01-01,,,
20320,Sundance Diagnostics,Medical,1000,operating,1,CO,Grand Junction,2012-01-01,,,
20321,Sundance Research Institute,Nonprofits,238900,operating,1,MD,Bethesda,,,,
20322,SundaySky,Online_Tech,37000000,operating,3,NY,New York,2006-01-01,,,
20323,Axion BioSystems,Medical,6308960,operating,3,GA,Atlanta,,,,
20324,Sundia Corporation,Service,23611940,operating,1,CA,Walnut,,,,
20325,Sundrop Fuels,Online_Tech,21300000,operating,1,CO,Louisville,,,,
20326,Sundrop Mobile,Online_Tech,1400000,acquired,2,FL,Maitland,2010-06-01,Sundrop Mobile,2012-05-16,
20327,SunEdison,Online_Tech,640800000,acquired,6,MD,Beltsville,2003-01-01,SunEdison,2009-10-01,200000000.0
20328,Sunesis Pharmaceuticals,Medical,43500000,operating,1,CA,South San Francisco,1998-01-01,,,
20329,Suneva Medical,Medical,80199996,operating,4,CA,San Diego,2009-04-01,,,
20330,Axion Health,Online_Tech,12206746,operating,5,CO,Denver,2004-01-01,,,
20331,SunFunder,Online_Tech,2500000,operating,1,CA,San Francisco,2012-01-01,,,
20332,SunGard,Online_Tech,316000000,operating,1,PA,Wayne,1982-01-01,,,
20333,Sungevity,Online_Tech,245500000,operating,7,CA,Oakland,2008-01-01,,,
20334,Sunglass,Art,1800000,operating,1,CA,San Francisco,2011-05-01,,,
20335,Sunible,Online_Tech,50000,operating,1,CA,Oakland,2013-03-01,,,
20336,Suniva,Science_and_Engineering,225900000,operating,5,GA,Norcross,2006-01-01,,,
20337,Sunlight Foundation,Other,6527820,operating,2,DC,Washington,2006-04-01,,,
20338,Axion Power International,Online_Tech,6100000,operating,1,PA,New Castle,,,,
20339,Sunlight Photonics,Online_Tech,1000000,operating,1,NJ,South Plainfield,2008-01-01,,,
20340,SunLink,Online_Tech,2900000,operating,2,CA,San Rafael,2004-01-01,,,
20341,sunne.ws,Online_Tech,100000,operating,1,NJ,Haddonfield,2011-02-01,,,
20342,Sunnova,Retail,395000000,operating,3,TX,Houston,2010-01-01,,,
20343,Sunnovations,Online_Tech,200000,operating,1,VA,Mclean,2008-04-01,,,
20344,SunnyBump,Education,375000,closed,1,IL,Chicago,2013-01-01,,,
20345,Axios Mobile Assets Corporation,Corporate_Services,917571,operating,1,MI,Detroit,,,,
20346,Sunovia,Online_Tech,12703000,closed,2,FL,Sarasota,,,,
20347,SunPods,Online_Tech,1199995,operating,2,CA,San Jose,2008-01-01,,,
20348,SunPower Corporation,Manufacturing,44500000,acquired,1,CA,San Jose,1985-01-01,SunPower Corporation,2011-06-15,1300000000.0
20349,Sunpreme,Online_Tech,50000000,operating,1,CA,Sunnyvale,,,,
20350,Sunrise,Art,8200000,operating,3,NY,New York,2012-12-01,,,
20351,Sunrise Atelier,Art,5999956,operating,1,NY,New York,2012-01-01,,,
20352,Sunrun,Manufacturing,486600000,operating,9,CA,San Francisco,2007-01-01,,,
20353,Sunshine Heart,Medical,12782400,operating,5,MN,Eden Prairie,,,,
20354,SunStream Networks,Online_Tech,284999,operating,1,CA,Oakland,2007-01-01,,,
20355,"Sunverge Energy, Inc",Retail,15000000,operating,1,CA,Stockton,2010-01-01,,,
